Customer_ID,Age,Gender,City,Income,Purchase_Amount,Product_Category,Payment_Method,Order_Status,Order_Date,Delivery_Time_Days,Discount_Applied,Rating,Return_Status,Customer_Segment,Region,Sales_Channel,Loyalty_Points,Coupon_Used,Shipping_Cost,Profit
8649,29,Female,Chennai,42300,3532,Grocery,UPI,Pending,2023-12-27 08:00:00,6,1,4,Not Returned,Regular,South,Online,549,1,126,904
8650,47,Male,Hyderabad,57253,777,Electronics,Cash,Cancelled,2023-12-27 09:00:00,7,1,5,Returned,Regular,East,Offline,895,0,47,-375
8651,47,Female,Bangalore,45828,4910,Grocery,Cash,Cancelled,2023-12-27 10:00:00,4,1,1,Returned,Premium,East,Offline,46,0,141,1946
8652,36,Male,Hyderabad,142866,2645,Clothing,Card,Pending,2023-12-27 11:00:00,5,1,1,Returned,Premium,North,Offline,131,1,177,-333
8653,53,Male,Bangalore,131266,1228,Furniture,Cash,Completed,2023-12-27 12:00:00,7,1,2,Not Returned,Premium,South,Offline,33,0,40,1982
8654,53,Male,Chennai,74567,4797,Grocery,Card,Pending,2023-12-27 13:00:00,8,0,5,Not Returned,Regular,West,Offline,871,1,499,1461
8655,46,Female,Chennai,94562,3360,Electronics,Card,Pending,2023-12-27 14:00:00,5,0,2,Returned,Premium,North,Offline,636,0,262,1954
8656,50,Male,Bangalore,147536,202,Furniture,UPI,Cancelled,2023-12-27 15:00:00,6,0,2,Returned,Regular,East,Online,451,0,212,-147
8657,46,Male,Delhi,63020,1533,Grocery,UPI,Cancelled,2023-12-27 16:00:00,8,0,1,Not Returned,Regular,North,Online,200,0,216,379
8658,21,Female,Bangalore,143671,336,Clothing,Card,Cancelled,2023-12-27 17:00:00,4,1,3,Not Returned,VIP,South,Offline,536,1,45,-214
8659,44,Female,Mumbai,130837,1151,Electronics,Cash,Completed,2023-12-27 18:00:00,8,1,2,Returned,VIP,East,Offline,423,1,135,969
8660,22,Male,Hyderabad,116261,1416,Clothing,Cash,Cancelled,2023-12-27 19:00:00,7,1,1,Not Returned,Premium,South,Offline,449,1,117,902
8661,58,Male,Bangalore,47221,3696,Furniture,Cash,Completed,2023-12-27 20:00:00,5,0,1,Not Returned,Regular,East,Offline,86,1,442,347
8662,51,Male,Chennai,23592,2607,Electronics,UPI,Cancelled,2023-12-27 21:00:00,7,0,2,Returned,Regular,East,Offline,544,1,445,877
8663,45,Male,Bangalore,110430,3849,Electronics,UPI,Cancelled,2023-12-27 22:00:00,2,1,3,Not Returned,Premium,West,Offline,330,1,212,1652
8664,35,Male,Hyderabad,119650,4401,Electronics,Cash,Pending,2023-12-27 23:00:00,5,0,1,Returned,VIP,North,Offline,857,0,222,-34
8665,49,Female,Delhi,93794,4806,Grocery,Card,Pending,2023-12-28 00:00:00,8,1,2,Not Returned,VIP,East,Online,791,1,22,289
8666,63,Female,Delhi,83299,3945,Furniture,Card,Completed,2023-12-28 01:00:00,6,0,3,Returned,Premium,South,Online,328,0,451,-49
8667,20,Female,Chennai,96542,1882,Furniture,Cash,Cancelled,2023-12-28 02:00:00,2,1,3,Not Returned,VIP,West,Online,456,0,307,1248
8668,49,Female,Hyderabad,41868,1134,Furniture,Cash,Cancelled,2023-12-28 03:00:00,7,1,5,Not Returned,Regular,West,Offline,367,0,435,1588
8669,68,Female,Mumbai,27821,2240,Electronics,Card,Cancelled,2023-12-28 04:00:00,8,0,1,Not Returned,VIP,West,Online,193,0,234,1899
8670,56,Female,Chennai,59931,3610,Grocery,Cash,Pending,2023-12-28 05:00:00,9,0,1,Returned,VIP,East,Online,562,0,265,96
8671,46,Female,Hyderabad,40533,2736,Clothing,UPI,Pending,2023-12-28 06:00:00,7,0,3,Not Returned,VIP,West,Offline,539,1,234,1801
8672,27,Female,Mumbai,70114,3744,Furniture,UPI,Cancelled,2023-12-28 07:00:00,8,0,1,Not Returned,VIP,North,Offline,890,0,176,556
8673,21,Female,Mumbai,69029,4108,Electronics,Cash,Cancelled,2023-12-28 08:00:00,6,1,4,Returned,Premium,East,Offline,772,0,111,-147
8674,68,Male,Delhi,43824,2286,Grocery,Cash,Completed,2023-12-28 09:00:00,2,0,2,Not Returned,VIP,East,Offline,883,0,413,1456
8675,56,Female,Chennai,95282,2516,Electronics,Cash,Completed,2023-12-28 10:00:00,4,0,4,Returned,VIP,East,Offline,986,1,415,1459
8676,19,Female,Bangalore,108612,4377,Furniture,Cash,Completed,2023-12-28 11:00:00,2,1,2,Returned,Regular,East,Online,110,0,251,847
8677,69,Female,Delhi,134347,241,Electronics,Cash,Completed,2023-12-28 12:00:00,6,0,1,Returned,VIP,North,Offline,590,0,425,1536
8678,64,Female,Mumbai,75881,2994,Furniture,UPI,Completed,2023-12-28 13:00:00,5,0,4,Not Returned,Regular,East,Online,167,1,105,608
8679,64,Female,Hyderabad,84577,4529,Clothing,Cash,Completed,2023-12-28 14:00:00,4,0,5,Returned,Regular,East,Online,700,1,165,1067
8680,47,Female,Mumbai,107914,2574,Furniture,UPI,Completed,2023-12-28 15:00:00,2,1,2,Not Returned,Premium,South,Online,265,0,222,337
8681,40,Female,Bangalore,21269,4789,Grocery,Cash,Cancelled,2023-12-28 16:00:00,9,1,3,Returned,Regular,West,Offline,174,0,493,1571
8682,64,Male,Chennai,146068,1615,Electronics,Cash,Cancelled,2023-12-28 17:00:00,6,1,5,Not Returned,VIP,North,Offline,45,1,171,1010
8683,67,Male,Mumbai,102770,3656,Electronics,UPI,Completed,2023-12-28 18:00:00,3,0,3,Returned,Regular,East,Online,741,1,311,971
8684,62,Male,Hyderabad,24890,3740,Clothing,Card,Cancelled,2023-12-28 19:00:00,4,0,4,Not Returned,VIP,East,Offline,410,1,346,608
8685,43,Male,Delhi,123444,436,Furniture,Card,Completed,2023-12-28 20:00:00,6,0,4,Returned,VIP,West,Offline,682,0,351,1834
8686,25,Male,Hyderabad,104287,2398,Clothing,Card,Pending,2023-12-28 21:00:00,2,1,4,Returned,Premium,North,Online,250,1,39,781
8687,28,Male,Hyderabad,100479,2150,Grocery,UPI,Pending,2023-12-28 22:00:00,4,1,4,Returned,Regular,East,Offline,124,1,98,200
8688,33,Male,Bangalore,132608,1807,Electronics,UPI,Cancelled,2023-12-28 23:00:00,4,1,1,Returned,Premium,North,Offline,421,1,444,-163
8689,54,Female,Mumbai,22641,797,Clothing,UPI,Cancelled,2023-12-29 00:00:00,6,1,2,Not Returned,VIP,East,Offline,556,1,417,1814
8690,51,Female,Chennai,93632,1215,Grocery,UPI,Pending,2023-12-29 01:00:00,4,1,1,Returned,VIP,West,Online,78,1,98,624
8691,42,Female,Mumbai,122975,1883,Furniture,UPI,Pending,2023-12-29 02:00:00,8,0,5,Not Returned,Regular,South,Offline,554,1,493,867
8692,64,Female,Hyderabad,72257,3264,Grocery,Card,Cancelled,2023-12-29 03:00:00,9,0,5,Returned,Regular,East,Online,138,1,361,-36
8693,50,Female,Chennai,44819,4770,Furniture,Card,Cancelled,2023-12-29 04:00:00,3,1,4,Not Returned,Premium,East,Offline,604,1,301,1773
8694,29,Male,Delhi,49737,1047,Furniture,UPI,Cancelled,2023-12-29 05:00:00,2,1,3,Not Returned,VIP,South,Offline,481,0,307,-273
8695,20,Male,Delhi,141017,2948,Grocery,Cash,Pending,2023-12-29 06:00:00,5,0,3,Returned,Regular,West,Offline,140,1,165,1683
8696,23,Female,Hyderabad,91096,751,Furniture,Card,Completed,2023-12-29 07:00:00,9,0,4,Not Returned,VIP,East,Offline,648,1,466,996
8697,65,Male,Mumbai,43032,3345,Grocery,Card,Cancelled,2023-12-29 08:00:00,6,0,5,Returned,Premium,North,Online,967,0,308,377
8698,29,Male,Hyderabad,26144,1548,Electronics,UPI,Pending,2023-12-29 09:00:00,6,0,2,Returned,Regular,East,Online,284,0,491,598
8699,38,Male,Delhi,112935,1340,Clothing,UPI,Cancelled,2023-12-29 10:00:00,3,0,3,Returned,Premium,East,Offline,213,1,456,1323
8700,60,Female,Bangalore,134923,1560,Electronics,Card,Completed,2023-12-29 11:00:00,7,0,5,Returned,Regular,South,Offline,333,1,433,296
8701,25,Male,Hyderabad,60273,4664,Furniture,Card,Completed,2023-12-29 12:00:00,3,0,2,Not Returned,Regular,West,Online,152,1,118,458
8702,56,Female,Chennai,45305,4779,Furniture,Card,Pending,2023-12-29 13:00:00,8,0,3,Returned,VIP,East,Online,377,1,466,35
8703,48,Female,Bangalore,33436,3102,Furniture,Cash,Cancelled,2023-12-29 14:00:00,4,0,1,Returned,Regular,East,Offline,94,1,316,1062
8704,18,Female,Bangalore,40697,2402,Electronics,UPI,Cancelled,2023-12-29 15:00:00,2,1,1,Returned,VIP,West,Online,111,1,262,584
8705,18,Male,Mumbai,94894,3359,Electronics,UPI,Completed,2023-12-29 16:00:00,1,0,4,Returned,VIP,North,Offline,39,1,305,256
8706,54,Male,Chennai,119345,741,Grocery,UPI,Pending,2023-12-29 17:00:00,1,1,3,Not Returned,Regular,North,Online,423,1,321,1559
8707,24,Female,Mumbai,32767,1860,Grocery,UPI,Cancelled,2023-12-29 18:00:00,2,1,5,Not Returned,Regular,South,Offline,12,0,172,639
8708,46,Female,Hyderabad,111605,152,Grocery,Cash,Completed,2023-12-29 19:00:00,6,0,4,Returned,Regular,West,Online,676,0,205,162
8709,58,Male,Hyderabad,50046,2957,Furniture,UPI,Pending,2023-12-29 20:00:00,8,0,5,Not Returned,VIP,West,Offline,883,1,33,701
8710,56,Female,Chennai,86893,703,Grocery,Cash,Cancelled,2023-12-29 21:00:00,6,0,3,Not Returned,VIP,West,Offline,498,0,313,-218
8711,20,Female,Delhi,33184,955,Clothing,Cash,Cancelled,2023-12-29 22:00:00,1,1,1,Returned,VIP,East,Offline,471,0,149,402
8712,43,Female,Delhi,70923,4697,Electronics,UPI,Cancelled,2023-12-29 23:00:00,3,1,1,Returned,Premium,West,Offline,895,0,405,963
8713,39,Female,Delhi,144118,2083,Grocery,Card,Cancelled,2023-12-30 00:00:00,9,0,3,Not Returned,Regular,South,Offline,363,0,344,968
8714,36,Female,Hyderabad,137013,1905,Electronics,UPI,Cancelled,2023-12-30 01:00:00,7,0,1,Not Returned,Premium,North,Offline,57,1,158,-80
8715,60,Male,Mumbai,116270,3196,Electronics,Cash,Pending,2023-12-30 02:00:00,9,1,5,Returned,VIP,East,Offline,553,1,358,113
8716,31,Female,Mumbai,75506,598,Electronics,Card,Pending,2023-12-30 03:00:00,1,1,3,Returned,Premium,North,Offline,822,1,65,-324
8717,44,Male,Mumbai,131185,3093,Clothing,UPI,Completed,2023-12-30 04:00:00,2,1,1,Not Returned,Premium,East,Online,999,0,130,1382
8718,57,Male,Hyderabad,75273,1678,Grocery,UPI,Pending,2023-12-30 05:00:00,9,1,4,Not Returned,VIP,North,Offline,835,0,339,1925
8719,66,Male,Chennai,27219,2767,Clothing,Cash,Cancelled,2023-12-30 06:00:00,6,1,2,Not Returned,VIP,West,Online,672,1,81,279
8720,59,Male,Hyderabad,64364,4653,Grocery,Cash,Completed,2023-12-30 07:00:00,8,1,1,Returned,Regular,North,Online,118,0,415,145
8721,56,Female,Mumbai,41461,1966,Grocery,Card,Pending,2023-12-30 08:00:00,7,1,5,Not Returned,VIP,South,Online,504,0,409,1818
8722,41,Male,Hyderabad,39082,1715,Grocery,Card,Completed,2023-12-30 09:00:00,3,0,5,Returned,VIP,North,Online,637,0,475,1134
8723,47,Male,Chennai,109232,4372,Furniture,Cash,Completed,2023-12-30 10:00:00,8,0,2,Returned,Regular,South,Offline,655,0,256,653
8724,68,Female,Chennai,148467,2986,Electronics,Card,Cancelled,2023-12-30 11:00:00,6,1,5,Returned,Regular,West,Online,87,0,475,688
8725,22,Male,Chennai,70837,338,Electronics,Card,Completed,2023-12-30 12:00:00,2,0,1,Not Returned,VIP,East,Online,377,1,120,549
8726,18,Male,Hyderabad,138593,2014,Clothing,Card,Pending,2023-12-30 13:00:00,3,1,3,Returned,Premium,East,Online,380,1,144,-100
8727,24,Female,Chennai,142669,1015,Clothing,Cash,Cancelled,2023-12-30 14:00:00,3,1,3,Not Returned,Regular,North,Online,826,0,324,-59
8728,32,Female,Hyderabad,42539,3232,Electronics,Card,Pending,2023-12-30 15:00:00,8,0,5,Not Returned,VIP,South,Online,779,0,159,926
8729,37,Male,Chennai,33113,4943,Electronics,Cash,Cancelled,2023-12-30 16:00:00,1,0,4,Not Returned,VIP,North,Online,102,1,251,-332
8730,47,Male,Chennai,54330,4261,Grocery,Card,Cancelled,2023-12-30 17:00:00,8,1,5,Not Returned,VIP,South,Offline,133,1,377,742
8731,66,Female,Chennai,51647,4732,Furniture,Card,Completed,2023-12-30 18:00:00,2,0,5,Not Returned,VIP,South,Online,727,0,40,1842
8732,22,Male,Chennai,98802,4102,Clothing,UPI,Completed,2023-12-30 19:00:00,9,0,5,Returned,Regular,North,Online,338,1,111,201
8733,36,Female,Mumbai,23338,606,Clothing,UPI,Cancelled,2023-12-30 20:00:00,9,1,4,Not Returned,Regular,North,Online,499,0,201,-270
8734,24,Female,Mumbai,58855,2740,Grocery,Cash,Completed,2023-12-30 21:00:00,2,1,2,Not Returned,Regular,East,Offline,544,0,40,1850
8735,37,Male,Hyderabad,34579,3855,Electronics,UPI,Pending,2023-12-30 22:00:00,1,1,4,Returned,Premium,North,Online,192,0,20,-94
8736,33,Male,Delhi,56747,1612,Electronics,Cash,Completed,2023-12-30 23:00:00,5,0,2,Not Returned,Regular,North,Online,131,0,123,936
8737,46,Male,Chennai,123310,1400,Grocery,Card,Pending,2023-12-31 00:00:00,2,1,4,Returned,VIP,North,Offline,431,0,64,1770
8738,54,Male,Delhi,53613,4337,Furniture,Card,Pending,2023-12-31 01:00:00,7,1,4,Not Returned,Premium,North,Online,73,1,336,1977
8739,66,Female,Delhi,24804,216,Electronics,Card,Completed,2023-12-31 02:00:00,5,1,1,Returned,Regular,North,Online,744,0,455,1648
8740,32,Female,Bangalore,41511,762,Clothing,Card,Pending,2023-12-31 03:00:00,1,0,4,Not Returned,Regular,West,Offline,214,1,450,1424
8741,60,Female,Delhi,47093,281,Grocery,UPI,Completed,2023-12-31 04:00:00,7,0,4,Not Returned,Regular,East,Online,169,1,473,323
8742,59,Female,Bangalore,50475,2222,Clothing,UPI,Pending,2023-12-31 05:00:00,7,0,5,Not Returned,VIP,South,Online,844,0,391,768
8743,50,Male,Hyderabad,57790,4950,Grocery,UPI,Completed,2023-12-31 06:00:00,9,1,1,Returned,Premium,West,Online,427,1,337,-109
8744,44,Male,Bangalore,73324,1323,Clothing,UPI,Pending,2023-12-31 07:00:00,8,1,2,Returned,VIP,North,Online,458,1,228,986
8745,39,Female,Delhi,116667,4008,Clothing,UPI,Cancelled,2023-12-31 08:00:00,9,0,2,Returned,Regular,West,Online,767,1,145,-26
8746,30,Female,Bangalore,72513,933,Grocery,UPI,Pending,2023-12-31 09:00:00,4,1,3,Not Returned,Regular,East,Offline,38,1,268,1708
8747,53,Female,Mumbai,40495,253,Electronics,Cash,Completed,2023-12-31 10:00:00,8,0,2,Returned,Regular,West,Online,18,0,281,656
8748,51,Male,Mumbai,106211,4652,Electronics,Cash,Pending,2023-12-31 11:00:00,7,0,5,Not Returned,Regular,North,Online,124,0,110,470
8749,55,Male,Hyderabad,43012,3658,Furniture,UPI,Cancelled,2023-12-31 12:00:00,8,1,2,Returned,Premium,West,Offline,997,0,424,1027
8750,56,Male,Bangalore,129837,2685,Electronics,Cash,Completed,2023-12-31 13:00:00,7,0,2,Not Returned,Premium,South,Online,401,1,247,664
8751,61,Female,Hyderabad,132098,4221,Furniture,Card,Completed,2023-12-31 14:00:00,8,0,2,Not Returned,Premium,North,Offline,109,1,256,951
8752,38,Female,Hyderabad,67240,3741,Electronics,UPI,Cancelled,2023-12-31 15:00:00,8,0,2,Returned,VIP,North,Online,666,0,200,1928
8753,62,Female,Mumbai,123749,3401,Electronics,Card,Cancelled,2023-12-31 16:00:00,6,1,1,Returned,VIP,North,Online,967,0,332,1945
8754,21,Male,Hyderabad,132122,917,Grocery,UPI,Completed,2023-12-31 17:00:00,9,0,1,Not Returned,Regular,East,Online,94,0,464,-134
8755,24,Male,Hyderabad,72679,2301,Furniture,Card,Completed,2023-12-31 18:00:00,8,1,3,Not Returned,VIP,North,Offline,652,1,382,343
8756,27,Female,Hyderabad,58636,554,Grocery,Card,Completed,2023-12-31 19:00:00,8,0,3,Not Returned,VIP,North,Online,468,1,276,-475
8757,28,Male,Bangalore,37723,3785,Grocery,Card,Completed,2023-12-31 20:00:00,2,0,3,Not Returned,VIP,South,Online,758,0,373,1691
8758,68,Female,Bangalore,136051,3889,Grocery,Card,Pending,2023-12-31 21:00:00,8,1,4,Returned,Premium,South,Online,887,0,432,1068
8759,61,Male,Mumbai,98837,1720,Clothing,Cash,Cancelled,2023-12-31 22:00:00,3,1,1,Not Returned,Regular,West,Online,309,0,166,851
8760,65,Male,Chennai,46372,2003,Clothing,Cash,Completed,2023-12-31 23:00:00,4,1,3,Returned,VIP,North,Online,213,1,175,1992
8761,22,Male,Bangalore,22466,1648,Electronics,Cash,Completed,2024-01-01 00:00:00,9,0,3,Not Returned,VIP,South,Offline,6,1,172,1370
8762,34,Male,Bangalore,62748,4552,Electronics,Cash,Completed,2024-01-01 01:00:00,2,0,4,Returned,VIP,South,Online,272,1,451,660
8763,58,Female,Delhi,92547,102,Grocery,Card,Cancelled,2024-01-01 02:00:00,4,1,2,Not Returned,VIP,South,Offline,948,1,44,1773
8764,29,Male,Hyderabad,68064,4713,Electronics,Cash,Cancelled,2024-01-01 03:00:00,8,0,4,Returned,VIP,West,Online,645,1,46,1832
8765,53,Female,Delhi,38732,1735,Furniture,Cash,Completed,2024-01-01 04:00:00,1,1,2,Returned,VIP,East,Offline,761,1,486,1294
8766,22,Male,Chennai,33756,4742,Electronics,Cash,Cancelled,2024-01-01 05:00:00,8,0,4,Not Returned,Premium,West,Online,215,1,164,1214
8767,35,Male,Mumbai,75372,3724,Furniture,Card,Cancelled,2024-01-01 06:00:00,7,0,3,Not Returned,Regular,North,Online,954,1,284,816
8768,52,Female,Delhi,83879,1398,Grocery,Cash,Completed,2024-01-01 07:00:00,9,1,5,Returned,Premium,North,Online,972,0,418,1407
8769,25,Female,Chennai,114670,143,Clothing,Cash,Cancelled,2024-01-01 08:00:00,2,0,3,Returned,Regular,North,Offline,833,0,87,268
8770,35,Female,Hyderabad,129148,4594,Clothing,Card,Pending,2024-01-01 09:00:00,5,0,5,Not Returned,Regular,South,Offline,737,1,475,1128
8771,21,Male,Mumbai,83331,2440,Clothing,Card,Pending,2024-01-01 10:00:00,7,0,4,Returned,Premium,North,Offline,215,0,111,293
8772,28,Male,Chennai,95712,3367,Grocery,Card,Cancelled,2024-01-01 11:00:00,1,1,4,Returned,Regular,North,Offline,849,0,284,1317
8773,44,Female,Hyderabad,98401,4730,Furniture,Cash,Completed,2024-01-01 12:00:00,3,1,2,Returned,VIP,West,Online,210,0,459,1751
8774,37,Male,Delhi,28051,734,Clothing,Cash,Completed,2024-01-01 13:00:00,9,1,5,Not Returned,Regular,West,Online,982,0,211,-160
8775,31,Male,Bangalore,106440,1118,Furniture,Cash,Completed,2024-01-01 14:00:00,5,1,3,Returned,Premium,West,Online,323,1,199,1900
8776,58,Male,Hyderabad,29087,4795,Clothing,Cash,Pending,2024-01-01 15:00:00,5,1,4,Not Returned,Premium,North,Online,569,1,498,776
8777,24,Female,Bangalore,64912,1964,Electronics,Card,Pending,2024-01-01 16:00:00,8,1,2,Not Returned,VIP,East,Offline,923,1,481,1643
8778,38,Male,Hyderabad,88879,841,Electronics,Card,Cancelled,2024-01-01 17:00:00,3,1,4,Not Returned,Premium,West,Offline,32,0,131,872
8779,63,Female,Mumbai,107726,4680,Grocery,UPI,Pending,2024-01-01 18:00:00,4,0,5,Not Returned,Premium,West,Offline,830,1,216,913
8780,55,Female,Hyderabad,116069,3280,Clothing,Cash,Completed,2024-01-01 19:00:00,5,0,2,Not Returned,Premium,West,Online,62,1,293,-392
8781,59,Male,Chennai,93538,2688,Electronics,Card,Pending,2024-01-01 20:00:00,9,1,4,Not Returned,Regular,South,Online,138,1,200,1142
8782,59,Female,Bangalore,104459,931,Clothing,UPI,Cancelled,2024-01-01 21:00:00,2,0,1,Not Returned,VIP,West,Offline,181,1,353,681
8783,60,Female,Mumbai,72297,3367,Clothing,Cash,Completed,2024-01-01 22:00:00,1,1,5,Returned,Regular,North,Online,679,0,105,1579
8784,49,Male,Chennai,90075,331,Electronics,Card,Cancelled,2024-01-01 23:00:00,2,1,1,Returned,VIP,South,Online,146,1,280,845
8785,28,Male,Hyderabad,86093,3566,Clothing,Cash,Cancelled,2024-01-02 00:00:00,2,0,4,Not Returned,Regular,West,Offline,284,0,479,1271
8786,56,Female,Hyderabad,130919,2799,Clothing,UPI,Completed,2024-01-02 01:00:00,3,0,4,Not Returned,Premium,North,Online,11,1,242,1756
8787,57,Male,Chennai,26719,1742,Electronics,Card,Pending,2024-01-02 02:00:00,8,0,4,Returned,Regular,South,Online,965,1,191,798
8788,58,Male,Bangalore,97504,1007,Furniture,Cash,Cancelled,2024-01-02 03:00:00,1,0,2,Not Returned,Regular,North,Offline,728,0,235,889
8789,63,Male,Bangalore,112212,2778,Electronics,Card,Pending,2024-01-02 04:00:00,7,1,4,Not Returned,Premium,West,Online,612,1,413,204
8790,64,Female,Bangalore,98279,2016,Clothing,UPI,Completed,2024-01-02 05:00:00,9,1,5,Returned,Regular,West,Online,624,1,381,550
8791,49,Male,Chennai,127573,949,Clothing,Card,Completed,2024-01-02 06:00:00,3,0,5,Not Returned,Premium,South,Online,794,1,255,665
8792,37,Female,Delhi,63109,3224,Electronics,UPI,Cancelled,2024-01-02 07:00:00,4,0,4,Not Returned,Premium,West,Online,532,0,455,622
8793,65,Female,Hyderabad,81776,3913,Electronics,UPI,Completed,2024-01-02 08:00:00,7,1,4,Not Returned,Premium,North,Offline,809,1,120,679
8794,61,Male,Mumbai,83484,1885,Electronics,Cash,Cancelled,2024-01-02 09:00:00,1,0,3,Returned,Regular,East,Offline,998,0,305,1911
8795,67,Female,Chennai,71684,4044,Electronics,UPI,Pending,2024-01-02 10:00:00,8,1,2,Returned,VIP,South,Offline,462,1,450,420
8796,69,Female,Hyderabad,139440,826,Electronics,Cash,Completed,2024-01-02 11:00:00,4,0,1,Returned,VIP,North,Offline,26,0,27,1071
8797,63,Male,Hyderabad,43449,4378,Clothing,UPI,Completed,2024-01-02 12:00:00,6,0,1,Returned,Premium,South,Online,338,1,489,700
8798,34,Male,Bangalore,23834,2990,Grocery,UPI,Pending,2024-01-02 13:00:00,2,1,5,Returned,Premium,North,Online,611,0,378,1942
8799,56,Female,Chennai,87854,656,Furniture,UPI,Cancelled,2024-01-02 14:00:00,3,0,2,Not Returned,Regular,South,Offline,71,1,405,732
8800,27,Female,Delhi,62008,2918,Grocery,UPI,Pending,2024-01-02 15:00:00,5,1,3,Not Returned,VIP,East,Offline,633,0,415,1407
8801,19,Male,Mumbai,82001,3402,Grocery,UPI,Cancelled,2024-01-02 16:00:00,5,1,4,Returned,VIP,East,Online,454,1,398,-76
8802,29,Male,Delhi,113481,1259,Furniture,UPI,Cancelled,2024-01-02 17:00:00,8,0,5,Returned,VIP,South,Online,505,1,387,-14
8803,40,Male,Mumbai,133684,4036,Clothing,Card,Completed,2024-01-02 18:00:00,3,1,2,Returned,VIP,North,Offline,166,0,110,-167
8804,39,Male,Bangalore,141540,4263,Grocery,Cash,Completed,2024-01-02 19:00:00,6,1,3,Not Returned,Premium,West,Offline,866,0,46,933
8805,24,Female,Hyderabad,27914,2291,Clothing,Cash,Completed,2024-01-02 20:00:00,2,1,5,Returned,Premium,West,Offline,572,1,308,1759
8806,56,Male,Hyderabad,124861,4064,Grocery,UPI,Cancelled,2024-01-02 21:00:00,6,1,3,Not Returned,Regular,West,Online,81,1,393,415
8807,32,Male,Chennai,135277,1286,Grocery,UPI,Pending,2024-01-02 22:00:00,9,1,4,Not Returned,VIP,South,Offline,926,1,179,742
8808,47,Male,Bangalore,55785,2345,Clothing,UPI,Pending,2024-01-02 23:00:00,3,1,5,Not Returned,Regular,South,Offline,386,1,161,1521
8809,20,Female,Bangalore,78412,826,Electronics,UPI,Pending,2024-01-03 00:00:00,3,1,1,Not Returned,VIP,North,Offline,61,0,245,1654
8810,19,Male,Bangalore,141276,2451,Clothing,Card,Cancelled,2024-01-03 01:00:00,4,1,4,Not Returned,VIP,North,Offline,946,0,254,1435
8811,67,Male,Mumbai,28769,2961,Furniture,Cash,Completed,2024-01-03 02:00:00,6,0,1,Returned,VIP,West,Offline,200,1,254,1897
8812,57,Female,Hyderabad,117542,2935,Furniture,UPI,Completed,2024-01-03 03:00:00,3,0,1,Not Returned,VIP,West,Offline,295,1,39,10
8813,62,Male,Chennai,67251,3870,Grocery,Cash,Pending,2024-01-03 04:00:00,8,0,3,Not Returned,VIP,North,Offline,95,0,353,1811
8814,60,Male,Bangalore,129281,1718,Clothing,Card,Cancelled,2024-01-03 05:00:00,8,1,2,Returned,Premium,West,Online,671,0,176,-186
8815,58,Female,Mumbai,94002,642,Grocery,Cash,Cancelled,2024-01-03 06:00:00,1,1,1,Not Returned,VIP,West,Offline,672,1,356,1900
8816,26,Male,Delhi,148682,1276,Clothing,UPI,Pending,2024-01-03 07:00:00,1,0,5,Returned,Premium,East,Online,548,1,383,957
8817,32,Male,Hyderabad,34270,2512,Clothing,Card,Cancelled,2024-01-03 08:00:00,3,0,3,Not Returned,Premium,East,Online,371,0,214,-486
8818,24,Male,Mumbai,42821,1932,Furniture,UPI,Pending,2024-01-03 09:00:00,7,1,4,Not Returned,VIP,East,Online,5,0,44,195
8819,29,Female,Bangalore,78402,923,Clothing,Cash,Completed,2024-01-03 10:00:00,1,1,3,Not Returned,Regular,West,Online,644,0,137,507
8820,40,Female,Hyderabad,51021,4622,Electronics,Cash,Pending,2024-01-03 11:00:00,2,1,4,Not Returned,VIP,West,Online,472,0,327,-35
8821,67,Female,Mumbai,113070,3552,Clothing,Card,Cancelled,2024-01-03 12:00:00,7,1,1,Returned,VIP,West,Online,212,0,72,314
8822,46,Female,Delhi,120904,4319,Electronics,UPI,Pending,2024-01-03 13:00:00,6,0,2,Returned,Premium,East,Offline,829,1,480,882
8823,65,Female,Mumbai,100963,2420,Electronics,Cash,Pending,2024-01-03 14:00:00,6,0,3,Returned,VIP,South,Online,253,0,248,888
8824,38,Female,Hyderabad,22429,2569,Clothing,UPI,Completed,2024-01-03 15:00:00,4,1,3,Not Returned,Regular,South,Online,924,1,305,305
8825,23,Male,Chennai,117067,1480,Grocery,Card,Pending,2024-01-03 16:00:00,2,0,4,Not Returned,VIP,North,Offline,59,1,155,811
8826,57,Female,Chennai,130756,4023,Clothing,Card,Completed,2024-01-03 17:00:00,9,1,5,Not Returned,VIP,West,Offline,415,0,97,1963
8827,59,Male,Hyderabad,114695,2225,Clothing,Card,Cancelled,2024-01-03 18:00:00,9,1,5,Returned,VIP,East,Offline,319,1,342,272
8828,47,Male,Mumbai,78530,2308,Grocery,Card,Completed,2024-01-03 19:00:00,8,1,1,Not Returned,Regular,South,Online,142,0,444,1755
8829,59,Male,Mumbai,116161,1905,Grocery,UPI,Cancelled,2024-01-03 20:00:00,2,0,2,Not Returned,VIP,North,Online,813,1,464,1861
8830,45,Male,Chennai,142598,1916,Grocery,Card,Pending,2024-01-03 21:00:00,2,0,1,Not Returned,Premium,West,Online,226,0,393,950
8831,58,Male,Bangalore,30296,4512,Grocery,UPI,Cancelled,2024-01-03 22:00:00,1,0,2,Not Returned,Premium,West,Online,87,0,412,930
8832,68,Female,Mumbai,138068,1818,Grocery,Card,Completed,2024-01-03 23:00:00,3,1,4,Returned,VIP,South,Offline,258,0,295,520
